dt,cos,sin,angle,angular_vel
19.400000000000002,0.08995808558823043,0.9959455521449456,1.4807164669036865,-4.731066703796387
19.41,0.13446398190616024,0.9909184817985482,1.4359238147735596,-4.273627281188965
19.42,0.17421181810832168,0.9847082016675768,1.3956910371780396,-3.818871021270752
19.43,0.20924960952103666,0.9778622607071477,1.359988808631897,-3.36722469329834
19.44,0.2396562253073542,0.9708578133132734,1.3287845849990845,-2.9188783168792725
19.45,0.2655268866042277,0.9641034552838537,1.3020459413528442,-2.47381854057312
19.46,0.2869633935560844,0.9579415487172356,1.2797409296035767,-2.0318567752838135
19.47,0.30406455893397955,0.9526514283830599,1.2618399858474731,-1.5926581621170044
19.48,0.3169178093913957,0.9484530046821292,1.2483183145523071,-1.1557745933532715
19.490000000000002,0.3255949665815379,0.9455093430192888,1.2391554117202759,-0.7206693291664124
19.5,0.33014704878255663,0.9439295133537081,1.2343369722366333,-0.2867409586906433
19.51,0.33060386227359323,0.9437696150278324,1.2338529825210571,0.14657336473464966
19.52,0.32696927579298046,0.9450349690288787,1.2377015352249146,0.5798903703689575
19.53,0.31922338393489524,0.9476794981158738,1.2458864450454712,1.0139714479446411
19.54,0.30732072433387386,0.9516059964054993,1.2584201097488403,1.449432373046875
19.55,0.29119734151264604,0.9566630066517506,1.2753181457519531,1.886831521987915
19.56,0.2707707498518514,0.9626438599111647,1.296602725982666,2.326645851135254
19.57,0.24594586949423547,0.969283564948217,1.322300910949707,2.7692484855651855
19.580000000000002,0.21662352725315262,0.9762552163447848,1.3524417877197266,3.214874267578125
19.59,0.18270786465262745,0.983167247315571,1.3870563507080078,3.663597345352173
19.6,0.14411854743931998,0.9895604298293159,1.4261741638183594,4.115298271179199
19.61,0.10080076319980706,0.994906631869713,1.4698240756988525,4.56962776184082
19.62,0.05274286815893487,0.9986081262729486,1.518028974533081,5.02598762512207
19.63,-8.984408106189587e-06,0.9999999999596402,1.570805311203003,5.483485698699951
19.64,-0.05732936184672801,0.998355319648394,1.628157138824463,5.940914630889893
19.650000000000002,-0.11899690485213382,0.9928946251418688,1.6900758743286133,6.3967180252075195
19.66,-0.18467072974303025,0.982800448502226,1.756533145904541,6.848977565765381
19.67,-0.2538791970471855,0.9672359346646899,1.8274850845336914,7.295394420623779
19.68,-0.3259903069975632,0.9453731113923404,1.902855396270752,7.733283996582031
19.69,-0.4002116050372395,0.9164227578980765,1.9825440645217896,8.159591674804688
19.7,-0.4755772946574193,0.8796739377782714,2.0664165019989014,8.570914268493652
19.71,-0.5509532272382416,0.8345361234816421,2.1543023586273193,8.963549613952637
19.72,-0.625050397682824,0.7805843966904178,2.245992422103882,9.33355712890625
19.73,-0.6964534659325989,0.7176019577666092,2.3412396907806396,9.676836967468262
19.740000000000002,-0.7636561000711659,0.6456232344208945,2.439753532409668,9.989256858825684
19.75,-0.825115145630261,0.5649645975205465,2.5412023067474365,10.266736030578613
19.76,-0.8793142571634517,0.4762419943149565,2.645216703414917,10.505423545837402
19.77,-0.9248309892525803,0.38037828712755634,2.751387357711792,10.701798439025879
19.78,-0.9604122568093709,0.27858265733948884,2.8592746257781982,10.8528413772583
19.79,-0.9850415353999927,0.17231707267947885,2.9684112071990967,10.95612907409668
19.8,-0.9979983670638429,0.06323969748427795,3.07831072807312,11.009965896606445
19.81,-0.9989014301763153,-0.046860780954993644,3.1884706020355225,11.013426780700684
19.82,-0.9877330327894197,-0.15615202828210423,3.298386335372925,10.96644115447998
19.830000000000002,-0.9648387261131575,-0.26284260041389707,3.407559871673584,10.869776725769043
19.84,-0.9309074244509908,-0.36525520817918916,3.5154995918273926,10.724987030029297
19.85,-0.8869273748163645,-0.46190889989407224,3.621738910675049,10.534354209899902
19.86,-0.8341316221040721,-0.5515654421789218,3.725832462310791,10.300812721252441
19.87,-0.7739281093270467,-0.6332734650950275,3.8273682594299316,10.027791976928711
19.88,-0.7078238056842705,-0.7063890288691043,3.925976276397705,9.719094276428223
19.89,-0.6373613683518963,-0.770565043414635,4.02131986618042,9.37875747680664
19.900000000000002,-0.5640503394093881,-0.8257404038874168,4.1131062507629395,9.010904312133789
19.91,-0.489318536867913,-0.8721051367108469,4.201080799102783,8.619649887084961
19.92,-0.4144645172746712,-0.9100654723261804,4.285034656524658,8.208969116210938
19.93,-0.34063916233669544,-0.9401941081939168,4.364792346954346,7.782604694366455
19.94,-0.2688245391971127,-0.9631891647674719,4.440216541290283,7.344022750854492
19.95,-0.1998340506544291,-0.9798297567429982,4.511200428009033,6.89633846282959
19.96,-0.1343103289667553,-0.9909393198036104,4.577671527862549,6.442298889160156
19.97,-0.07274251748765959,-0.9973507538221232,4.63958215713501,5.984275817871094
19.98,-0.015494191515595992,-0.9998799578095753,4.69689416885376,5.524250030517578
19.990000000000002,0.0372061785013692,-0.9993076104390101,4.749603748321533,5.063844203948975
20.0,0.08522033174318494,-0.9963621304814738,4.797712802886963,4.604329586029053
20.01,0.12849328326884998,-0.9917103791706483,4.841238498687744,4.1466546058654785
20.02,0.1670225496674375,-0.9859530759131432,4.880198001861572,3.6914732456207275
20.03,0.20085904347794106,-0.9796201532497821,4.914623737335205,3.2391819953918457
20.04,0.23007371341333607,-0.973173204725756,4.944542407989502,2.7899463176727295
20.05,0.25475617559271535,-0.9670053210801757,4.969984531402588,2.3437345027923584
20.06,0.2750018674859094,-0.9614436919961888,4.990980625152588,1.9003489017486572
20.07,0.2908991578469373,-0.9567537195976521,5.0075554847717285,1.4594502449035645
20.080000000000002,0.30252904750650017,-0.9531401656707211,5.019733905792236,1.0205942392349243
20.09,0.3099534530178814,-0.9507517325581332,5.027533054351807,0.5832540392875671
20.1,0.3132139555444174,-0.9496825880536189,5.030964374542236,0.14684517681598663
20.11,0.31232986861006684,-0.949973711833132,5.030033588409424,-0.2891148030757904
20.12,0.3073010386041171,-0.9516123536781302,5.024744510650635,-0.7253258228302002
20.13,0.2980954009361068,-0.9545360820528168,5.015085697174072,-1.1624531745910645
20.14,0.28467575162908604,-0.958623865984159,5.001057147979736,-1.6010639667510986
20.150000000000002,0.2669584459144895,-0.9637080409309245,4.982624530792236,-2.0416598320007324
20.16,0.24486805912102855,-0.9695564107478741,4.95977258682251,-2.4846513271331787
20.17,0.2183169137970583,-0.9758779253319176,4.932478427886963,-2.930330276489258
20.18,0.1872113729519682,-0.982319653594205,4.900711536407471,-3.3788435459136963
20.19,0.15146906966354673,-0.9884619977193153,4.864443302154541,-3.8301632404327393
20.2,0.11102865201681358,-0.993817205743254,4.8236470222473145,-4.284050941467285
20.21,0.06586501964332957,-0.9978285419787228,4.77830171585083,-4.740032196044922
20.22,0.015996739417464878,-0.9998720439776331,4.728386402130127,-5.197361946105957
20.23,-0.038486021607718794,-0.9992591386326223,4.673893451690674,-5.654998779296875
20.240000000000002,-0.09740570364230094,-0.9952447582871,4.614828586578369,-6.111569404602051
20.25,-0.16047738309533915,-0.9870395177067997,4.551214694976807,-6.565350532531738
20.26,-0.2272968399057236,-0.9738255216253432,4.48308801651001,-7.014249324798584
20.27,-0.29731513741167315,-0.9547794033523544,4.4105095863342285,-7.455796718597412
20.28,-0.36982255051438345,-0.929102406159319,4.333570957183838,-7.887152671813965
20.29,-0.4439502668162339,-0.8960514274269054,4.252386569976807,-8.305116653442383
20.3,-0.5186558475241744,-0.8549831061658355,4.167110919952393,-8.706168174743652
20.31,-0.5927365126577728,-0.8053964406193399,4.07793664932251,-9.086520195007324
20.32,-0.6648508994102694,-0.7469760916879172,3.9850947856903076,-9.442193031311035
20.330000000000002,-0.7335562796212354,-0.6796287108622264,3.8888490200042725,-9.769112586975098
20.34,-0.7973404432551459,-0.6035297983941534,3.789513349533081,-10.063207626342773
20.35,-0.854690840751704,-0.519137329360108,3.687433958053589,-10.320552825927734
20.36,-0.9041513466849141,-0.4272122918267407,3.5829999446868896,-10.537498474121094
20.37,-0.944396785385553,-0.3288080165589545,3.4766337871551514,-10.710803031921387
20.38,-0.9743020692018374,-0.22524537275828366,3.3687875270843506,-10.837773323059082
20.39,-0.9930054713090397,-0.11806834440404423,3.259937047958374,-10.916360855102539
20.400000000000002,-0.9999596639761933,-0.008981671371108866,3.1505744457244873,-10.94526481628418
20.41,-0.9949646419092253,0.1002265501274343,3.0411975383758545,-10.923983573913574
20.42,-0.9781795787765047,0.2077611890238879,2.932307004928589,-10.852859497070312
20.43,-0.9501137907720443,0.3119034860093359,2.824396848678589,-10.73303508758545
20.44,-0.9115962269643039,0.41108675359885466,2.717946767807007,-10.566400527954102
20.45,-0.8637223297622272,0.5039679921087356,2.61340594291687,-10.355530738830566
20.46,-0.8077981955174113,0.5894591379551377,2.5112035274505615,-10.103577613830566
20.47,-0.7452658625290417,0.6667674213313391,2.4117298126220703,-9.814116477966309
20.48,-0.6776361552107952,0.7353973355616207,2.3153398036956787,-9.491020202636719
20.490000000000002,-0.606420349802116,0.795144238076262,2.2223472595214844,-9.138334274291992
20.5,-0.533072468351637,0.8460695854866153,2.133024215698242,-8.760149955749512
20.51,-0.45894490070094235,0.8884647309379266,2.0476036071777344,-8.360462188720703
20.52,-0.3852549973092263,0.92281015764255,1.966280460357666,-7.94309663772583
20.53,-0.31306239223247967,0.9497325616033585,1.8892121315002441,-7.511629104614258
20.54,-0.243259456278318,0.9699612553763047,1.816521167755127,-7.06932258605957
20.55,-0.17657168908947968,0.9842877824153301,1.7482986450195312,-6.619090557098389
20.56,-0.11356753401773141,0.9935302789634202,1.6846094131469727,-6.163476943969727
20.57,-0.05467231066549164,0.9985043507398934,1.6254959106445312,-5.704643726348877
20.580000000000002,-0.00018374522555381195,0.9999999831188459,1.5709800720214844,-5.244383811950684
20.59,0.049708213950961665,0.9987637826161927,1.5210676193237305,-4.784140586853027
20.6,0.09490094338997321,0.9954867206264949,1.475752353668213,-4.325023174285889
20.61,0.135360508307241,0.9907964133921788,1.4350190162658691,-3.8678345680236816
20.62,0.1711064402471744,0.9852525494034208,1.398843765258789,-3.413105010986328
20.63,0.2021918442872886,0.9793459338271154,1.3672008514404297,-2.9611213207244873
20.64,0.2286918494561548,0.9734988638885632,1.3400626182556152,-2.5119597911834717
20.650000000000002,0.2506932899225709,0.9680665650603774,1.3173999786376953,-2.065518379211426
20.66,0.2682805582115073,0.9633408234294455,1.2991886138916016,-1.6215416193008423
20.67,0.28153281851125145,0.9595515994990111,1.285405158996582,-1.1796551942825317
20.68,0.29051528973739943,0.9568703498535185,1.2760310173034668,-0.7393905520439148
20.69,0.2952751430277681,0.9554122617540195,1.2710528373718262,-0.3002125918865204
20.7,0.29584000570339747,0.9552375050349592,1.2704615592956543,0.13837817311286926
20.71,0.2922121611748193,0.9563535187688397,1.2742571830749512,0.5769363641738892
20.72,0.2843754789980518,0.9587129846542335,1.2824413776397705,1.0161609649658203
20.73,0.2722897825986473,0.9622152951872992,1.2950243949890137,1.4566041231155396
20.740000000000002,0.25589752242278613,0.966703914349104,1.3120203018188477,1.8987606763839722
20.75,0.23512479740040493,0.9719651895245109,1.333449363708496,2.3430399894714355
20.76,0.20988895265012292,0.977725231113238,1.359334945678711,2.7897424697875977
20.77,0.18010638396246365,0.9836471371665582,1.3897017240524292,3.239028215408325
20.78,0.14570109608932208,0.9893286565132793,1.4245747327804565,3.690892457962036
20.79,0.10661276607496262,0.994300617574909,1.4639805555343628,4.145129203796387
20.8,0.06281524802862569,0.9980251723353987,1.5079396963119507,4.601301193237305
20.81,0.014328422567634405,0.9998973428841199,1.5564674139022827,5.058714389801025
20.82,-0.03876672469059175,0.9992482879929111,1.6095727682113647,5.516382217407227
20.830000000000002,-0.09630339277116917,0.9953520264412796,1.6672492027282715,5.973000526428223
20.84,-0.15801646422747448,0.9874364774673089,1.729477882385254,6.42691707611084
20.85,-0.22352218741588054,0.9746988415571345,1.7962229251861572,6.876123428344727
20.86,-0.29229524020990943,0.9563281301680043,1.867422342300415,7.318238258361816
20.87,-0.3636616187099006,0.9315311197578398,1.9429919719696045,7.750511169433594
20.88,-0.43678234524951187,0.8995672197664476,2.022814989089966,8.169839859008789
20.89,-0.510656312715899,0.8597849325752354,2.1067442893981934,8.572795867919922
20.900000000000002,-0.5841240538048862,0.8116643947879854,2.194596767425537,8.95567798614502
20.91,-0.6558836959167365,0.7548619591889646,2.286149024963379,9.314594268798828
20.92,-0.7245234320441483,0.6892501696909247,2.381139039993286,9.64552116394043
20.93,-0.7885639797586917,0.6149527216194214,2.47926664352417,9.944436073303223
20.94,-0.8465084158233994,0.5323753393426095,2.580188512802124,10.20743179321289
20.95,-0.8969094614225548,0.4422142218548639,2.6835267543792725,10.430848121643066
20.96,-0.9384341910440224,0.34545805690351383,2.788865804672241,10.611410140991211
20.97,-0.9699348636750618,0.24336466511726673,2.895759344100952,10.746360778808594
20.98,-0.9905137634744892,0.13741355234329633,3.0037429332733154,10.833548545837402
20.990000000000002,-0.9995718290978739,0.029260185815041407,3.112328290939331,10.871560096740723
21.0,-0.9968473454545316,-0.07934336683210325,3.2210195064544678,10.85974407196045
21.01,-0.9824306067229206,-0.1866282480602393,3.3293216228485107,10.798283576965332
21.02,-0.9567599394354124,-0.290878700305722,3.4367377758026123,10.688158988952637
21.03,-0.9205932522246948,-0.3905228084995285,3.5427920818328857,10.531105041503906
21.04,-0.8749629744237214,-0.4841898319746029,3.6470296382904053,10.329534530639648
21.05,-0.8211189003604472,-0.5707571738233781,3.7490203380584717,10.086454391479492
21.06,-0.7604583651413843,-0.6493866913376752,3.848370313644409,9.805317878723145
21.07,-0.6944638091798859,-0.7195276351463944,3.9447145462036133,9.48989486694336
21.080000000000002,-0.6246271508441488,-0.7809231219706079,4.0377349853515625,9.14415454864502
21.09,-0.5523989559069736,-0.8335798663072935,4.12714958190918,8.772138595581055
21.1,-0.4791342508132646,-0.8777416303774201,4.21272087097168,8.377811431884766
21.11,-0.4060669973635977,-0.9138433091357139,4.294242858886719,7.964999675750732
21.12,-0.3342765007535945,-0.9424750506214645,4.371551513671875,7.537287712097168
21.13,-0.264681619464279,-0.9643358545225655,4.444515228271484,7.097965240478516
21.14,-0.19803445346512685,-0.9801950597920643,4.513036727905273,6.649986267089844
21.150000000000002,-0.1349344968263374,-0.9908545208890269,4.5770416259765625,6.19594144821167
21.16,-0.07582626151788974,-0.9971210448407056,4.6364898681640625,5.7380571365356445
21.17,-0.0210460262573954,-0.9997785078600024,4.691341400146484,5.2781782150268555
21.18,0.029197369507693645,-0.9995736659265445,4.74159049987793,4.817809581756592
21.19,0.0747802221658701,-0.9972000392964409,4.787239074707031,4.358119964599609
21.2,0.11565590476398274,-0.9932893393635233,4.828304290771484,3.8999712467193604
21.21,0.1518154918800972,-0.9884088508432146,4.86479377746582,3.4439480304718018
21.22,0.1833066738594884,-0.9830557783353756,4.896738052368164,2.9903900623321533
21.23,0.21018982279782905,-0.9776605946811078,4.924158096313477,2.539421558380127
21.240000000000002,0.23254679206744375,-0.9725852093771225,4.947084426879883,2.0909855365753174
21.25,0.2504538758740609,-0.9681285328197183,4.965538024902344,1.6448694467544556
21.26,0.2639881486973266,-0.964525923626399,4.979543685913086,1.2007381916046143
21.27,0.2732074668439629,-0.9619551341204562,4.989114761352539,0.7581592202186584
21.28,0.2781595704678339,-0.9605348787822076,4.994266510009766,0.3166322112083435
21.29,0.2788721709700265,-0.9603282315221522,4.99500846862793,-0.12432896345853806
21.3,0.27534798097590535,-0.9613446257053151,4.991340637207031,-0.565209686756134
21.31,0.2675718667409053,-0.9635379059117432,4.9832611083984375,-1.0066969394683838
21.32,0.2555063151708933,-0.9668073866638547,4.970760345458984,-1.4493120908737183
21.330000000000002,0.2390990903067505,-0.9709951724980328,4.953826904296875,-1.8935190439224243
21.34,0.2182792215108351,-0.9758863568349666,4.932439804077148,-2.339695453643799
21.35,0.19296905217733418,-0.9812048434969026,4.906576156616211,-2.788109302520752
21.36,0.16309792721914737,-0.9866098854850471,4.876218795776367,-3.238889217376709
21.37,0.12859116970505866,-0.9916976913726707,4.841337203979492,-3.6919941902160645
21.38,0.08940759500157766,-0.9959951214519245,4.801916122436523,-4.147181987762451
21.39,0.045527939555808444,-0.9989630657435753,4.757932662963867,-4.603979587554932
21.400000000000002,-0.003017409033414019,-0.9999954476110005,4.709371566772461,-5.061653137207031
21.41,-0.056126636321405736,-0.9984236579204464,4.656232833862305,-5.5191779136657715
21.42,-0.11361141914296687,-0.993525261601496,4.598531723022461,-5.975212574005127
21.43,-0.17519475585880634,-0.9845337970428304,4.536285400390625,-6.428071975708008
21.44,-0.24047117939359625,-0.970656278958238,4.469537734985352,-6.875711441040039
21.45,-0.308902820726692,-0.951093605985811,4.398349761962891,-7.315723896026611
21.46,-0.3797891121313761,-0.9250730945749428,4.322820663452148,-7.745343208312988
21.47,-0.4522835709826212,-0.8918741903537787,4.243064880371094,-8.161455154418945
21.48,-0.525370629742124,-0.8508734931847178,4.159238338470459,-8.560626029968262
21.490000000000002,-0.5978835490332963,-0.801582972495892,4.071530818939209,-8.93917465209961
21.5,-0.6685225745311576,-0.7436918497215315,3.980168581008911,-9.293232917785645
21.51,-0.7358805901912205,-0.6771113327805265,3.885422706604004,-9.618826866149902
21.52,-0.7984964492098372,-0.6019995187699754,3.787595510482788,-9.91200065612793
21.53,-0.8548998223300923,-0.518793112695202,3.6870312690734863,-10.168923377990723
21.54,-0.9036758365410399,-0.42821721410033453,3.5841116905212402,-10.38602066040039
21.55,-0.9435309682761114,-0.33128433694327236,3.479257106781006,-10.56011962890625
21.56,-0.9733656569336527,-0.22925814686095383,3.372908115386963,-10.688578605651855
21.57,-0.9923288131941584,-0.12362656067638934,3.265536308288574,-10.769367218017578
21.580000000000002,-0.9998714509267945,-0.01603376504588912,3.1576271057128906,-10.801172256469727
21.59,-0.9957783697451944,0.09179018655391737,3.049673080444336,-10.78345775604248
21.6,-0.9801804353926645,0.1981068249037541,2.942166566848755,-10.716498374938965
21.61,-0.9535470006265638,0.30124428226289024,2.8355953693389893,-10.601350784301758
21.62,-0.9166574759536498,0.3996737066386578,2.7304317951202393,-10.439809799194336
21.63,-0.8705571566980133,0.4920673093407758,2.6271297931671143,-10.234325408935547
21.64,-0.816494842484111,0.5773527277123118,2.5261099338531494,-9.98791790008545
21.650000000000002,-0.7558589210210884,0.6547345198726243,2.4277613162994385,-9.704038619995117
21.66,-0.6901125248911165,0.7237020816526701,2.3324408531188965,-9.386434555053711
21.67,-0.6207267544143109,0.7840269742516999,2.2404656410217285,-9.039033889770508
21.68,-0.549120393008606,0.8357432584125786,2.1521077156066895,-8.665816307067871
21.69,-0.4766228848015722,0.8791078578214548,2.067605495452881,-8.270695686340332
21.7,-0.40443657272555245,0.9145660493600278,1.987159013748169,-7.857422351837158
21.71,-0.3336103360525214,0.9427110605476758,1.9109270572662354,-7.429510593414307
21.72,-0.2650383690233542,0.9642378663719032,1.8390400409698486,-6.990180969238281
21.73,-0.19945225508764747,0.9799075456084885,1.7715952396392822,-6.5423197746276855
21.740000000000002,-0.1374310397430591,0.9905113372976312,1.7086637020111084,-6.088450908660889
21.75,-0.07941402897010487,0.9968417186307641,1.6502940654754639,-5.630741119384766
21.76,-0.025715301630951756,0.9996693069520686,1.5965144634246826,-5.17098331451416
21.77,0.023457834954217095,0.999724827129576,1.5473363399505615,-4.710640907287598
21.78,0.06798415381768765,0.9976864010447837,1.5027596950531006,-4.250840187072754
21.79,0.10781185494537854,0.994171315183272,1.4627745151519775,-3.792414665222168
21.8,0.14294186497258413,0.9897310863250479,1.4273631572723389,-3.3359224796295166
21.81,0.17341059859486294,0.9848496150656563,1.3965046405792236,-2.881687879562378
21.82,0.19927811329023026,0.9799429746487732,1.3701751232147217,-2.429821014404297
21.830000000000002,0.2206146570902086,0.9753610475495572,1.3483517169952393,-1.980261206626892
21.84,0.23749358224877096,0.9713891076137545,1.3310115337371826,-1.5327966213226318
21.85,0.24998049603394393,0.9682508722447005,1.318136215209961,-1.087098240852356
21.86,0.2581301904086925,0.9661101411327655,1.3097100257873535,-0.6427462100982666
21.87,0.2619816916552516,0.9650728434877093,1.3057212829589844,-0.19925864040851593
21.88,0.2615527756225038,0.9651891760500447,1.3061656951904297,0.2437698096036911
21.89,0.25684375124675274,0.9664529411437973,1.3110413551330566,0.6869077086448669
21.900000000000002,0.24783483546335824,0.9688022988880911,1.3203516006469727,1.1307471990585327
21.91,0.23448654978495873,0.9721193640546134,1.3341059684753418,1.5757642984390259
21.92,0.2167440939244541,0.9762284557156011,1.352318286895752,2.0223681926727295
21.93,0.19454069209014363,0.980894448511708,1.375007152557373,2.4708757400512695
21.94,0.16780651634573032,0.9858199496215879,1.4021921157836914,2.921483039855957
21.95,0.13647398380483622,0.990643655278949,1.4338951110839844,3.3742363452911377
21.96,0.10048978354121291,0.9949380902366942,1.4701366424560547,3.8290059566497803
21.97,0.05982432426893618,0.9982089211311254,1.5109362602233887,4.285445213317871
21.98,0.014488504023981804,0.9998950361168651,1.556307315826416,4.742969989776611
21.990000000000002,-0.03545225071824929,0.9993713713725295,1.6062560081481934,5.200727462768555
22.0,-0.08985939221490097,0.9959544616250126,1.6607770919799805,5.65756368637085
22.01,-0.1485071432549353,0.9889113349548877,1.7198548316955566,6.111996650695801
22.02,-0.2110597880959679,0.977473153518236,1.7834553718566895,6.5622076988220215
22.03,-0.27705524883492233,0.960853989476559,1.8515243530273438,7.006017208099365
22.04,-0.3458914159017761,0.9382745485226937,1.9239850044250488,7.440883636474609
22.05,-0.4168122807532175,0.9089925866657554,2.000731945037842,7.863920211791992
22.06,-0.4889040295334497,0.8723375779513088,2.0816292762756348,8.271907806396484
22.07,-0.5610967658620784,0.8277502155476107,2.16650652885437,8.661344528198242
22.080000000000002,-0.6321794332401973,0.7748220209752061,2.2551591396331787,9.028501510620117
22.09,-0.7008205311569803,0.7133376361225082,2.3473434448242188,9.369508743286133
22.1,-0.7656036548462234,0.6433125552063358,2.4427754878997803,9.680427551269531
22.11,-0.8250758117982288,0.5650220392033339,2.541132688522339,9.957395553588867
22.12,-0.8778047163887354,0.47901866340017685,2.6420562267303467,10.196730613708496
22.13,-0.9224402174276127,0.38613992965257876,2.7451493740081787,10.395060539245605
22.14,-0.9577831661751476,0.28749157655748736,2.8499858379364014,10.549470901489258
22.150000000000002,-0.9828481452415151,0.18441671126910847,2.9561142921447754,10.657583236694336
22.16,-0.9969179927610414,0.07845072153457944,3.063061237335205,10.717691421508789
22.17,-0.9995867943217044,-0.02874440150113979,3.1703410148620605,10.728825569152832
22.18,-0.9907845316981414,-0.13544745013360251,3.2774577140808105,10.690774917602539
22.19,-0.970780022453877,-0.23997113994072328,3.3839287757873535,10.604148864746094
22.2,-0.9401660520907306,-0.340716589699019,3.489271640777588,10.47028923034668
22.21,-0.8998232750496572,-0.43625459731549987,3.593024730682373,10.29124641418457
22.22,-0.8508688064061134,-0.5253782202233319,3.6947522163391113,10.069676399230957
22.23,-0.7945984548472595,-0.607135318981154,3.7940430641174316,9.808744430541992
22.240000000000002,-0.7324146749551269,-0.680858828179804,3.8905272483825684,9.51198959350586
22.25,-0.6657695337222644,-0.7461574418091925,3.9838643074035645,9.183208465576172
22.26,-0.5960986109254849,-0.8029112317390431,4.073755741119385,8.82629680633545
22.27,-0.5247708331879561,-0.851243544842026,4.159943103790283,8.445174217224121
22.28,-0.4530518817019247,-0.8914841515620708,4.242203235626221,8.043643951416016
22.29,-0.3820724563931327,-0.924132370424128,4.3203511238098145,7.625338554382324
22.3,-0.3128090619562005,-0.9498160299542654,4.394239902496338,7.193615436553955
22.31,-0.24608374610854514,-0.9692485697184108,4.463751316070557,6.751527309417725
22.32,-0.18256174215842347,-0.9831943909014541,4.528797626495361,6.301793098449707
22.330000000000002,-0.12276451955076413,-0.99243582802087,4.589313983917236,5.846771240234375
22.34,-0.06708204736483736,-0.9977474624980721,4.645256519317627,5.388459205627441
22.35,-0.015776444605744767,-0.999875544153172,4.6966118812561035,4.928502559661865
22.36,0.030972783667850664,-0.999520228245464,4.743366718292236,4.46821928024292
22.37,0.07306687882068444,-0.997327043260837,4.785521030426025,4.008612155914307
22.38,0.11046754980866157,-0.9938797313756181,4.823082447052002,3.550403118133545
22.39,0.14319381367631093,-0.9896946659070331,4.856076717376709,3.09405779838562
22.400000000000002,0.17127949812320703,-0.9852224792008465,4.884517192840576,2.639817237854004
22.41,0.19478547871444613,-0.9808458682596283,4.908427715301514,2.187732219696045
22.42,0.2137766242370381,-0.9768825696724331,4.927828311920166,1.737691044807434
22.43,0.22831739301229845,-0.9735867542484684,4.942738056182861,1.2894479036331177
22.44,0.23846610956302547,-0.9711508196927371,4.953175067901611,0.8426548838615417
22.45,0.24426329628784013,-0.9697089471004168,4.95914888381958,0.3968856632709503
22.46,0.24573712319742386,-0.9693365082790673,4.960669040679932,-0.048296019434928894
22.47,0.24289436939136416,-0.9700527435753025,4.957737445831299,-0.4932732582092285
22.48,0.23572743195989096,-0.9718192104612848,4.9503560066223145,-0.9386919736862183
22.490000000000002,0.22420403931151234,-0.974542225230083,4.9385151863098145,-1.3850170373916626
22.5,0.20828039613746296,-0.9780691573630269,4.922205448150635,-1.8326574563980103
22.51,0.18789707441316472,-0.9821887239359723,4.90140962600708,-2.2819411754608154
22.52,0.1629892517592573,-0.9866278446359384,4.876108646392822,-2.7330853939056396
22.53,0.13349852395402592,-0.9910490119575804,4.846287250518799,-3.1861681938171387
22.54,0.0993731016449177,-0.9950502432889853,4.811926364898682,-3.6411023139953613
22.55,0.06057891485712756,-0.9981634110078034,4.77300500869751,-4.09760046005249
22.56,0.017127641957699235,-0.9998533111816797,4.729517459869385,-4.555143356323242
22.57,-0.03093177148234316,-0.9995214982745314,4.68145227432251,-5.012958526611328
22.580000000000002,-0.08348225432058257,-0.9965092639878235,4.628809452056885,-5.46998405456543
22.59,-0.14032012233551777,-0.9901061878746872,4.571604251861572,-5.924840927124023
22.6,-0.20113741509731806,-0.9795630353621808,4.5098700523376465,-6.375822067260742
22.61,-0.2655087582488748,-0.9641084478901429,4.443657398223877,-6.820866584777832
22.62,-0.33287173288687777,-0.9429721148819232,4.37304162979126,-7.257561683654785
22.63,-0.402525199774431,-0.9154089051055568,4.298115253448486,-7.683145523071289
22.64,-0.47360637009773193,-0.8807366270360568,4.219007968902588,-8.094522476196289
22.650000000000002,-0.5450989021992532,-0.8383717473896464,4.1358819007873535,-8.488308906555176
22.66,-0.6158456138474726,-0.7878668541732351,4.0489301681518555,-8.860881805419922
22.67,-0.6845610511384768,-0.7289555317467478,3.958387613296509,-9.208442687988281
22.68,-0.749868902632752,-0.6615864485192788,3.864525079727173,-9.527120590209961
22.69,-0.8103428235205117,-0.5859560635139847,3.7676520347595215,-9.813070297241211
22.7,-0.8645584117801621,-0.5025323398749216,3.6681180000305176,-10.062596321105957
22.71,-0.9111578241229396,-0.4120575439663134,3.5663037300109863,-10.272261619567871
22.72,-0.9489099365393071,-0.31554703664742,3.462625741958618,-10.439051628112793
22.73,-0.9767758062659552,-0.21426391271862208,3.3575308322906494,-10.560461044311523
22.740000000000002,-0.9939686303484048,-0.1096647704749174,3.251478433609009,-10.634596824645996
22.75,-0.9999943612076552,-0.0033582067973343473,3.1449508666992188,-10.660289764404297
22.76,-0.9946839641549587,0.10297480979820596,3.0384349822998047,-10.637091636657715
22.77,-0.9782024081008167,0.20765367510776994,2.9324169158935547,-10.565369606018066
22.78,-0.9510397780619815,0.3090685046131633,2.8273792266845703,-10.446233749389648
22.79,-0.9139808598965762,0.4057573015272988,2.723785400390625,-10.281497955322266
22.8,-0.8680611545188704,0.4964572811585764,2.622079849243164,-10.07361888885498
22.81,-0.8145071594687143,0.5801535031129316,2.5226755142211914,-9.825572967529297
22.82,-0.7546761634034015,0.6560974686666018,2.4259567260742188,-9.540750503540039
